姓	B
名	E
或	B
者	E
名	B
称	E
等	S
真	B
实	E
信	B
息	E
。	S
同	B
时	E
，	S
《	S
规	B
定	E
》	S
明	B
确	E
了	S
进	B
行	E
匿	B
名	E
处	B
理	E
的	S
三	S
种	S
情	B
况	E
：	S
一	S
是	S
婚	B
姻	E
家	B
庭	E
、	S
继	B
承	E
纠	B
纷	E
案	B
件	E
中	S
的	S
当	B
事	M
人	E
及	B
其	E
法	B
定	E
代	B
理	M
人	E
；	S
二	S
是	S
刑	B
事	E
案	B
件	E
中	S
被	B
害	M
人	E
及	B
其	E
法	B
定	E
代	B
理	M
人	E
、	S
证	B
人	E
、	S
鉴	B
定	M
人	E
；	S
三	S
是	S
被	S
判	B
处	E
三	B
年	E
有	B
期	M
徒	M
刑	E
以	B
下	E
刑	B
罚	E
以	B
及	E
免	B
予	E
刑	B
事	E
处	B
罚	E
，	S
且	S
不	B
属	M
于	E
累	B
犯	E
或	B
者	E
惯	B
犯	E
的	S
被	B
告	M
人	E
。	S

《	S
规	B
定	E
》	S
还	S
强	B
调	E
，	S
对	S
自	B
然	M
人	E
的	S
家	B
庭	E
住	B
址	E
、	S
通	B
讯	E
方	B
式	E
、	S
身	B
份	M
证	E
号	B
码	E
、	S
银	B
行	E
账	B
号	E
、	S
健	B
康	E
状	B
况	E
等	S
个	B
人	E
信	B
息	E
，	S
未	B
成	M
年	M
人	E
的	S
相	B
关	E
信	B
息	E
，	S
法	B
人	E
以	B
及	E
其	B
他	E
组	B
织	E
的	S
银	B
行	E
账	B
号	E
，	S
商	B
业	E
秘	B
密	E
以	B
及	E
其	B
他	E
不	B
宜	E
公	B
开	E
的	S
内	B
容	E
，	S
进	B
行	E
删	B
除	E
处	B
理	E
，	S
充	B
分	E
保	B
护	E
相	B
关	E
个	B
人	E
的	S
合	B
法	E
权	B
益	E
、	S
国	B
家	E
利	B
益	E
和	S
社	B
会	E
公	B
共	E
利	B
益	E
。	S

个	B
人	E
海	B
外	E
资	B
产	E
、	S
负	B
债	E
状	B
况	E
需	S
申	B
报	E

国	B
务	M
院	E
2	B
0	M
1	M
3	M
年	E
对	S
《	S
国	B
际	E
收	B
支	E
统	B
计	E
申	B
报	E
办	B
法	E
》	S
进	B
行	E
修	B
改	E
，	S
修	B
改	E
后	S
的	S
《	S
办	B
法	E
》	S
今	B
日	E
起	S
正	B
式	E
实	B
施	E
。	S
修	B
改	E
后	S
的	S
《	S
办	B
法	E
》	S
强	B
调	E
，	S
国	B
际	E
收	B
支	E
统	B
计	E
申	B
报	E
范	B
围	E
为	S
中	B
国	E
居	B
民	E
与	S
非	S
中	B
国	E
居	B
民	E
之	B
间	E
发	B
生	E
的	S
一	B
切	E
经	B
济	E
交	B
易	E
以	B
及	E
中	B
国	E
居	B
民	E
对	B
外	E
金	B
融	E
资	B
产	E
、	S
负	B
债	E
状	B
况	E
。	S

《	S
办	B
法	E
》	S
将	S
在	S
中	B
国	E
境	B
内	E
发	B
生	E
经	B
济	E
交	B
易	E
的	S
非	S
中	B
国	E
居	B
民	E
也	S
纳	B
入	E
申	B
报	E
主	B
体	E
范	B
围	E
，	S
明	B
确	E
中	B
国	E
居	B
民	E
和	S
在	S
中	B
国	E
境	B
内	E
发	B
生	E
经	B
济	E
交	B
易	E
的	S
非	S
中	B
国	E
居	B
民	E
均	S
有	S
义	B
务	E
申	B
报	E
国	B
际	E
收	B
支	E
信	B
息	E
。	S
国	B
家	E
外	B
汇	E
管	B
理	M
局	E
有	B
关	E
负	B
责	M
人	E
还	S
表	B
示	E
，	S
未	B
来	E
，	S
外	B
汇	M
局	E
将	S
根	B
据	E
实	B
际	E
情	B
况	E
，	S
择	S
机	S
制	B
定	E
并	S
出	B
台	E
关	B
于	E
非	S
中	B
国	E
居	B
民	E
申	B
报	E
的	S
具	B
体	E
要	B
求	E
。	S

《	S
办	B
法	E
》	S
要	B
求	E
，	S
拥	B
有	E
对	B
外	E
金	B
融	E
资	B
产	E
、	S
负	B
债	E
的	S
中	B
国	E
居	B
民	E
个	B
人	E
，	S
应	B
当	E
按	B
照	E
国	B
家	E
外	B
汇	E
管	B
理	M
局	E
的	S
规	B
定	E
申	B
报	E
其	S
对	B
外	E
金	B
融	E
资	B
产	E
、	S
负	B
债	E
的	S
有	B
关	E
情	B
况	E
。	S

此	B
外	E
，	S
《	S
办	B
法	E
》	S
规	B
定	E
，	S
相	B
关	E
机	B
构	E
和	S
个	B
人	E
如	S
未	S
按	B
照	E
规	B
定	E
进	B
行	E
国	B
际	E
收	B
支	E
统	B
计	E
申	B
报	E
的	S
，	S
由	S
国	B
家	E
外	B
汇	E
管	B
理	M
局	E
或	S
其	S
分	B
支	E
局	S
依	B
照	E
《	S
中	B
华	M
人	M
民	M
共	M
和	M
国	E
外	B
汇	E
管	B
理	E
条	B
例	E
》	S
第	B
四	E
十	B
八	E
条	S
给	B
予	E
处	B
罚	E
。	S
处	B
罚	E
包	B
括	E
：	S
由	S
外	B
汇	E
管	B
理	E
机	B
关	E
责	B
令	E
改	B
正	E
，	S
给	B
予	E
警	B
告	E
；	S
对	S
机	B
构	E
可	B
以	E
处	S
3	B
0	E
万	B
元	E
以	B
下	E
的	S
罚	B
款	E
，	S
对	S
个	B
人	E
可	B
以	E
处	S
5	S
万	B
元	E
以	B
下	E
的	S
罚	B
款	E
。	S

大	B
型	E
游	B
乐	E
设	B
施	E
零	B
件	E
“	S
超	B
龄	E
”	S
可	S
罚	S
3	B
万	E

去	B
年	E
发	B
生	E
的	S
西	B
安	E
秦	B
岭	E
欢	B
乐	E
世	B
界	E
游	B
乐	E
设	B
施	E
甩	B
落	E
游	B
客	E
事	B
件	E
、	S
北	B
京	E
香	B
山	E
游	B
客	E
乘	S
缆	B
车	E
坠	B
亡	E
事	B
件	E
引	B
发	E
社	B
会	E
关	B
注	E
。	S
为	S
加	B
强	E
大	B
型	E
游	B
乐	E
设	B
施	E
安	B
全	E
监	B
察	E
，	S
防	B
止	E
和	S
减	B
少	E
事	B
故	E
，	S
质	B
检	E
总	B
局	E
日	B
前	E
出	B
台	E
了	S
《	S
大	B
型	E
游	B
乐	E
设	B
施	E
安	B
全	E
监	B
察	E
规	B
定	E
》	S
，	S
将	S
自	S
今	B
日	E
起	S
施	B
行	E
。	S

《	S
规	B
定	E
》	S
要	B
求	E
，	S
运	B
营	E
使	B
用	E
单	B
位	E
应	B
当	E
加	B
强	E
营	B
救	E
设	B
备	E
、	S
急	B
救	E
物	B
品	E
的	S
存	B
放	E
和	S
管	B
理	E
，	S
对	S
救	B
援	E
人	B
员	E
定	B
期	E
进	B
行	E
专	B
业	E
培	B
训	E
，	S
每	B
年	E
至	B
少	E
对	S
每	S
台	S
(	S
套	S
)	S
大	B
型	E
游	B
乐	E
设	B
施	E
组	B
织	E
1	S
次	S
应	B
急	E
救	B
援	E
演	B
练	E
。	S
运	B
营	E
使	B
用	E
单	B
位	E
应	B
当	E
设	B
置	E
专	B
门	E
的	S
安	B
全	E
管	B
理	E
机	B
构	E
并	S
配	B
备	E
安	B
全	E
管	B
理	E
人	B
员	E
，	S
或	B
者	E
配	B
备	E
专	B
职	E
的	S
安	B
全	E
管	B
理	E
人	B
员	E
，	S
并	S
保	B
证	E
设	B
备	E
运	B
营	E
期	B
间	E
，	S
至	B
少	E
有	S
1	S
名	S
安	B
全	E
管	B
理	E
人	B
员	E
在	B
岗	E
。	S

《	S
规	B
定	E
》	S
强	B
调	E
，	S
大	B
型	E
游	B
乐	E
设	B
施	E
发	B
生	E
故	B
障	E
、	S
事	B
故	E
的	S
，	S
运	B
营	E
使	B
用	E
单	B
位	E
应	B
当	E
立	B
即	E
停	B
止	E
使	B
用	E
，	S
并	S
按	B
照	E
有	B
关	E
规	B
定	E
及	B
时	E
向	S
县	B
级	E
以	B
上	E
地	B
方	E
质	B
量	E
技	B
术	E
监	B
督	E
部	B
门	E
报	B
告	E
。	S
对	S
因	S
设	B
计	E
、	S
制	B
造	E
、	S
安	B
装	E
原	B
因	E
引	B
发	E
故	B
障	E
、	S
事	B
故	E
，	S
存	B
在	E
质	B
量	E
安	B
全	E
问	B
题	E
隐	B
患	E
的	S
，	S
制	B
造	E
、	S
安	B
装	E
单	B
位	E
应	B
当	E
对	S
同	B
类	M
型	E
设	B
备	E
进	B
行	E
排	B
查	E
，	S
消	B
除	E
隐	B
患	E
。	S

《	S
规	B
定	E
》	S
还	S
指	B
出	E
，	S
大	B
型	E
游	B
乐	E
设	B
施	E
运	B
营	E
使	B
用	E
单	B
位	E
设	B
备	E
运	B
营	E
期	B
间	E
，	S
无	S
安	B
全	E
管	B
理	E
人	B
员	E
在	B
岗	E
的	S
或	B
者	E
未	S
及	B
时	E
更	B
换	E
超	B
过	E
设	B
计	E
使	B
用	E
期	B
限	E
要	B
求	E
的	S
主	B
要	E
受	B
力	E
部	B
件	E
的	S
，	S
予	B
以	E
警	B
告	E
，	S
处	S
1	S
万	B
元	E
以	B
上	E
3	S
万	B
元	E
以	B
下	E
罚	B
款	E
。	S
(	S
完	S
)	S

安	B
倍	M
晋	M
三	E
参	B
拜	E
靖	B
国	E
神	B
社	E
，	S
是	S
恃	S
强	S
耍	B
横	E
，	S
是	S
公	B
然	E
挑	B
衅	E
，	S
国	B
际	E
社	B
会	E
必	B
须	E
予	B
以	E
强	B
硬	E
回	B
击	E

安	B
倍	M
晋	M
三	E
看	B
来	E
已	S
是	S
铁	S
了	S
心	S
要	S
将	S
日	B
本	E
的	S
“	S
帝	B
国	E
旧	B
梦	E
”	S
强	B
加	E
于	S
亚	B
洲	E
人	B
民	E
。	S
参	B
拜	E
靖	B
国	E
神	B
社	E
是	S
其	S
实	B
现	E
所	B
谓	E
军	B
事	E
强	B
国	E
、	S
称	B
霸	E
亚	B
洲	E
的	S
必	B
然	E
一	B
步	E
。	S
安	B
倍	E
的	S
狂	B
妄	E
与	S
孤	B
注	M
一	M
掷	E
，	S
是	S
日	B
本	E
军	B
国	M
主	M
义	E
历	B
史	E
顽	B
固	M
性	E
的	S
表	B
现	E
，	S
也	S
已	S
成	B
为	E
亚	B
洲	E
和	B
平	E
面	B
临	E
的	S
现	B
实	E
危	B
险	E
。	S

靖	B
国	E
神	B
社	E
供	B
奉	E
有	S
二	B
战	E
甲	B
级	E
战	B
犯	E
。	S
日	B
本	E
领	B
导	M
人	E
不	B
顾	E
国	B
内	M
外	E
强	B
烈	E
反	B
对	E
，	S
一	B
意	M
孤	M
行	E
参	B
拜	E
靖	B
国	E
神	B
社	E
的	S
行	B
径	E
，	S
是	S
对	S
亚	B
洲	E
人	B
民	E
感	B
情	E
的	S
严	B
重	E
伤	B
害	E
，	S
也	S
将	S
深	B
刻	E
影	B
响	E
亚	B
洲	E
乃	B
至	E
世	B
界	E
人	B
民	E
对	B
待	E
日	B
本	E
的	S
政	B
治	E
立	B
场	E
。	S
国	B
际	E
舆	B
论	E
普	B
遍	E
认	B
为	E
，	S
亚	B
洲	E
需	B
要	E
的	S
是	S
国	S
与	S
国	S
之	B
间	E
的	S
信	B
任	E
，	S
而	S
安	B
倍	E
一	B
再	E
破	B
坏	E
信	B
任	E
氛	B
围	E
，	S
参	B
拜	E
靖	B
国	E
神	B
社	E
之	S
举	S
更	B
是	E
公	B
然	E
挑	B
衅	E
。	S

恰	B
如	E
纳	B
粹	E
大	B
屠	M
杀	E
的	S
幸	B
存	M
者	E
韦	B
塞	M
尔	E
所	S
说	S
：	S
“	S
我	S
没	B
有	E
活	S
在	S
过	B
去	E
中	S
，	S
但	S
往	B
事	E
活	S
在	S
我	S
心	B
里	E
。	S
”	S
安	B
倍	E
今	B
天	E
的	S
举	B
动	E
不	B
能	M
不	E
让	S
人	B
们	E
回	B
想	E
起	S
二	B
战	E
前	S
的	S
日	B
本	E
。	S
1	B
9	M
2	M
0	E
—	S
1	B
9	M
2	M
1	E
年	S
，	S
日	B
本	E
爆	B
发	E
历	B
史	E
上	S
空	B
前	E
深	B
刻	E
的	S
经	B
济	M
危	M
机	E
。	S
法	B
西	M
斯	E
运	B
动	E
乘	B
势	E
而	S
起	S
，	S
鼓	B
噪	E
“	S
国	B
家	E
改	B
造	E
”	S
，	S
以	S
摆	B
脱	E
危	B
机	E
为	S
借	B
口	E
，	S
试	B
图	E
建	B
立	E
天	B
皇	M
制	E
法	B
西	M
斯	M
主	M
义	E
国	B
家	E
，	S
妄	B
想	E
构	B
筑	E
所	B
谓	E
“	S
大	S
东	B
亚	E
共	S
荣	S
圈	S
”	S
以	S
统	S
霸	S
亚	B
洲	E
。	S

安	B
倍	E
公	B
开	E
否	B
定	E
东	B
京	E
审	B
判	E
，	S
称	S
其	S
“	S
并	S
不	B
是	E
日	B
本	M
人	E
自	B
己	E
作	B
出	E
的	S
，	S
应	B
该	E
说	S
是	S
联	B
合	M
国	E
的	S
战	B
胜	E
者	S
一	B
方	E
作	B
出	E
的	S
裁	B
决	E
”	S
；	S
安	B
倍	E
扬	B
言	E
“	S
对	S
本	B
国	E
历	B
史	E
抱	B
有	E
自	B
豪	M
感	E
”	S
，	S
声	B
称	E
关	B
于	E
日	B
本	E
殖	B
民	E
侵	B
略	E
的	S
定	B
义	E
尚	B
无	E
定	B
论	E
；	S
安	B
倍	E
叫	B
嚣	E
对	B
抗	E
中	B
国	E
是	S
日	B
本	E
为	S
世	B
界	E
“	S
作	S
贡	B
献	E
”	S
，	S
日	B
本	E
将	S
带	B
领	E
亚	B
洲	E
国	B
家	E
阻	B
止	E
“	S
中	B
国	E
威	B
胁	E
”	S
，	S
重	B
新	E
“	S
在	S
亚	B
太	E
安	B
全	E
领	B
域	E
担	B
任	E
领	B
袖	E
”	S
。	S

历	B
史	E
何	B
其	E
相	B
似	E
，	S
安	B
倍	E
的	S
用	B
心	E
何	B
其	E
阴	B
险	E
！	S

一	B
个	E
无	B
法	E
和	S
发	B
动	E
侵	B
略	M
战	M
争	E
历	B
史	E
决	B
裂	E
的	S
国	B
家	E
，	S
必	B
然	E
对	S
世	B
界	E
和	B
平	E
稳	B
定	E
构	B
成	E
极	B
大	E
威	B
胁	E
。	S
追	B
寻	E
帝	B
国	E
梦	S
的	S
日	B
本	E
会	S
给	S
亚	B
洲	E
带	B
来	E
什	B
么	E
？	S
这	S
是	S
二	B
战	E
前	S
一	B
些	E
亚	B
洲	E
有	B
识	M
之	M
士	E
反	B
复	E
提	B
出	E
的	S
问	B
题	E
，	S
几	B
十	M
年	E
后	S
的	S
今	B
天	E
，	S
这	B
个	E
问	B
题	E
仍	S
具	B
有	E
现	B
实	E
意	B
义	E
。	S
安	B
倍	E
参	B
拜	E
之	S
举	S
遭	B
到	E
国	B
际	E
社	B
会	E
一	B
致	E
抨	B
击	E
，	S
是	B
因	M
为	E
人	B
们	E
清	B
楚	E
看	B
到	E
，	S
安	B
倍	E
正	S
试	B
图	E
将	S
日	B
本	E
拖	B
入	E
“	S
帝	B
国	E
旧	B
梦	E
”	S
之	B
中	E
，	S
引	B
领	E
日	B
本	E
走	B
向	E
充	B
满	E
罪	B
恶	E
和	S
危	B
险	E
的	S
扩	B
张	E
之	S
路	S
。	S

安	B
倍	E
参	B
拜	E
靖	B
国	E
神	B
社	E
，	S
是	S
恃	S
强	S
耍	B
横	E
，	S
是	S
公	B
然	E
挑	B
衅	E
，	S
是	S
将	S
他	S
的	S
“	S
帝	B
国	E
旧	B
梦	E
”	S
公	B
之	M
于	M
世	E
。	S
对	B
此	E
，	S
国	B
际	E
社	B
会	E
必	B
须	E
予	B
以	E
强	B
硬	E
回	B
击	E
，	S
严	B
防	E
日	B
本	E
军	B
国	M
主	M
义	E
死	B
灰	M
复	M
燃	E
。	S
这	S
是	S
对	S
亚	B
洲	E
和	S
世	B
界	E
和	B
平	E
负	B
责	E
，	S
也	S
是	S
对	S
日	B
本	E
人	B
民	E
负	B
责	E
。	S

